시군명,업체명,도로명주소,지번주소,우편번호,전화번호,WGS84위도,WGS84경도
구리시,명문종합동물병원,경기도 구리시 경춘로 188,경기도 구리시 수택동 370번지,11927,031-556-6250,37.6002808674,127.1363508336
구리시,보드미동물병원,경기도 구리시 갈매중앙로55번길 107,경기도 구리시 갈매동 610-1번지 1층 보드미동물병원,11902,031-572-7571,37.6307733843,127.1164371701
구리시,사랑우리 愛 동물병원,경기도 구리시 동구릉로 99,경기도 구리시 인창동 495번지 10호 1층,11914,031-569-7582,37.6087941563,127.1349158123
구리시,소망동물의료센터,,경기도 구리시 갈매동 596번지 갈매역아이파크,11901,031-572-2852,37.6338080516,127.1183369638
구리시,시티종합동물병원,경기도 구리시 이문안로 15,경기도 구리시 교문동 764번지 10호,11936,031-555-7588,37.5920862044,127.1329811779
구리시,아마존동물병원,,경기도 구리시 교문동 270번지 2호,11952,031-564-0075,37.6006380038,127.1294612766
구리시,안심 동물의료센터,경기도 구리시 검배로 61,경기도 구리시 수택동 504번지 2호 대벌부페,11931,031-569-8875,37.5967577647,127.1456230079
구리시,애니케어동물병원,경기도 구리시 벌말로 104,경기도 구리시 토평동 617번지 3호,11960,031-567-7589,37.5858854581,127.1479511665
구리시,오블리 동물병원,경기도 구리시 이문안로 138,경기도 구리시 토평동 965번지 우신빌딩 1층,11946,031-568-8275,37.5909381287,127.1466473960
구리시,웰니스 동물병원,경기도 구리시 동구릉로136번길 57,경기도 구리시 인창동 430번지 구리유통종합상가,11915,031-565-5275,37.6131390076,127.1409110928
구리시,토평,경기도 구리시 장자대로86번길 14-4,경기도 구리시 수택동 874번지 6호,11948,031-566-5800,37.5871048012,127.1398242507
구리시,펫가든 구리점,경기도 구리시 동구릉로136번길 57,경기도 구리시 인창동 430번지 롯데마트 별관 1층,11915,031-565-5275,37.6120411742,127.1415055514
구리시,프라임동물병원,경기도 구리시 장자대로 76,경기도 구리시 수택동 874번지 1호,11948,031-566-2475,37.5872734597,127.1389739411
구리시,행복한동물병원,경기도 구리시 검배로 49,경기도 구리시 수택동 506번지 3호,11931,031-557-7588,37.5974126392,127.1445890392
군포시,강남동물병원,경기도 군포시 산본로343번길 23,경기도 군포시 산본동 1137-3번지 옥산빌딩,15865,031-399-7599,37.3598764442,126.9303677076
군포시,군포굿닥터동물병원,경기도 군포시 고산로 242,경기도 군포시 당동 922-25번지 1층,15856,031-391-7533,37.3460765647,126.9455895633
군포시,그랜드동물병원,경기도 군포시 군포로 521-1,경기도 군포시 당동 775-8번지,15860,031-453-7582,37.3529434022,126.9452342022
군포시,명동물병원,경기도 군포시 번영로 602,경기도 군포시 금정동 743-3번지,15831,031-452-7582,37.3627728245,126.9423386707
군포시,산본동물병원,경기도 군포시 산본천로 212,경기도 군포시 산본동 238-8번지,15811,031-394-0816,37.3708880712,126.9410362723
군포시,산본중앙동물병원,경기도 군포시 고산로 686,경기도 군포시 산본동 207-2번지,15814,031-395-0079,37.3709666592,126.9348127298
군포시,솔 동물의료센터,,경기도 군포시 산본동 1147번지 금강2차아파트 A.B동 114호,15822,031-345-4500,37.3602438286,126.9224828885
군포시,스누피동물병원,경기도 군포시 산본로343번길 7,경기도 군포시 산본동 1132번지 창선빌딩,15865,031-397-0071,37.3607315267,126.9319873501
군포시,우리동네 펫,경기도 군포시 산본천로226번길 1,경기도 군포시 산본동 266-18번지,15811,031-397-7179,37.3718412518,126.9424635469
군포시,제일동물병원,경기도 군포시 산본로 394,경기도 군포시 산본동 1099-2번지 대림프라자,15818,031-392-8850,37.3651283898,126.9297294748
군포시,쿨 펫동물병원,경기도 군포시 산본로 347,경기도 군포시 산본동 1123번지 이마트백화점,15865,031-398-0075,37.3610893514,126.9314200305
군포시,토비동물병원,경기도 군포시 산본천로 200,경기도 군포시 산본동 236-8번지,15811,031-399-1175,37.3702433628,126.9400359049
군포시,프라하동물병원,경기도 군포시 용호1로 4,경기도 군포시 당동 974-4번지 104호,15871,031-391-7075,37.3433036728,126.9386554361
군포시,행복나눔동물병원,경기도 군포시 군포로476번길 2,경기도 군포시 당동 904번지,15856,031-398-9975,37.3486846458,126.9443284197
김포시,J . KENNEL,경기도 김포시 김포한강8로148번길 8-20,경기도 김포시 마산동 668-8번지,10068,,37.6346432987,126.6423856666
김포시,가람동물병원,경기도 김포시 양촌읍 양곡로 382,경기도 김포시 양촌읍 양곡리 628번지 3호,10056,031-981-0123,37.6632424636,126.6350272300
김포시,감정동물병원,경기도 김포시 중봉로 12,경기도 김포시 감정동 515번지 12호 42통 8반 방주빌딩,10102,031-996-7575,37.6236486115,126.6976869963
김포시,고촌동물병원,경기도 김포시 고촌읍 김포대로 343,경기도 김포시 고촌읍 신곡리 567-8번지,10129,031-986-3100,37.6012866141,126.7698634827
김포시,그루터기 동물병원,경기도 김포시 풍무로69번길 30,경기도 김포시 풍무동 425번지,10116,031-988-0818,37.6024015662,126.7201308214
김포시,김포24시메디엘동물병원,경기도 김포시 김포한강4로 521,"경기도 김포시 구래동 6880-5번지 한강메디플라자 1, 2층",10071,031-985-7075,37.6458444628,126.6261155061
김포시,김포24시씨엘동물의료센터,경기도 김포시 김포한강11로 328,경기도 김포시 운양동 1296번지 3호,10073,031-8049-0203,37.6554990886,126.6855201589
김포시,김포동물병원,경기도 김포시 김포한강4로 118,경기도 김포시 장기동 1851번지,10080,031-983-7511,37.6447088720,126.6685219985
김포시,김포힐동물의료센터,경기도 김포시 김포한강2로 11,경기도 김포시 장기동 2004-4번지 상가 2층 113동 1동 2층 201~203호,10090,031-987-7585,37.6430506361,126.6788438566
김포시,노블펫 주식회사,경기도 김포시 고촌읍 신기신동로 27,경기도 김포시 고촌읍 신곡리 440-2번지 2층,10124,,37.6086372812,126.7735644150
김포시,늘봄동물병원,경기도 김포시 김포한강9로76번길 21,경기도 김포시 구래동 6883번지 11호,10071,031-986-7588,37.6442362799,126.6268144471
김포시,다우동물병원,경기도 김포시 감정로 7,경기도 김포시 감정동 550번지 20호,10105,031-985-7579,37.6226907158,126.6999749775
김포시,더도그 강아지고양이 김포점,경기도 김포시 김포한강8로 396,경기도 김포시 구래동 6884번지 7호,10071,070-7543-7834,37.6432772983,126.6251141119
김포시,도그플러스,경기도 김포시 풍무로 167,경기도 김포시 풍무동 38번지 1호 3층,10117,013-996-0975,37.6099629669,126.7241192870
김포시,동물병원HADA,경기도 김포시 김포한강8로 398,경기도 김포시 구래동 6884-6번지 지오플러스 204호,10071,031-8049-8875,37.6432020884,126.6246956053
김포시,동행동물병원,,경기도 김포시 풍무동 156번지 5호 4통 1반,10113,031-986-9816,37.6070265836,126.7271634141
김포시,땡큐DOG동물병원,경기도 김포시 김포한강8로194번길 8-16,경기도 김포시 마산동 647번지 7호 1층,10068,031-985-7507,37.6387867977,126.6445141987
김포시,라움동물병원,경기도 김포시 태장로 820,경기도 김포시 장기동 2080번지 2호,10089,031-982-7576,37.6368368320,126.6770194885
김포시,레오동물병원,경기도 김포시 고촌읍 김포대로 348,경기도 김포시 고촌읍 신곡리 1073번지,10125,031-996-7942,37.6019203810,126.7703217640
김포시,로로 동물병원,경기도 김포시 김포한강2로 103,경기도 김포시 장기동 2065번지 1호 우남퍼스트빌 상가동 528 114,10089,031-988-8916,37.6384560019,126.6726946517
김포시,마송동물병원,경기도 김포시 통진읍 조강로 36,경기도 김포시 통진읍 서암리 714번지 43호,10018,031-989-3125,37.6894911734,126.6016041730
김포시,멍냥아구래구래,경기도 김포시 김포한강4로 531,경기도 김포시 구래동 6879-2번지 제이스프라자 113호,10071,031-983-2223,37.6455920539,126.6248942624
김포시,몽냥몽냥 강아지분양 김포점,경기도 김포시 김포한강9로75번길 190,경기도 김포시 구래동 6882번지 5호 이너매스한강,10071,,37.6450343786,126.6250481619
김포시,미드미동물병원,경기도 김포시 김포한강8로194번길 8-6,경기도 김포시 마산동 647번지 3호,10068,031-988-6473,37.6391916181,126.6444075485
김포시,미즈동물병원,경기도 김포시 김포한강11로 141,경기도 김포시 운양동 1431-4번지 한강프라자 1층,10077,031-996-8009,37.6458945149,126.6808188925
김포시,수애동물병원,경기도 김포시 김포한강1로 57,경기도 김포시 장기동 1611번지 MJ프라자,10083,031-996-7975,37.6436252954,126.6682393692
김포시,수호 동물병원,경기도 김포시 사우중로 89,경기도 김포시 북변동 828번지 명승프라자,10097,031-986-7119,37.6226613901,126.7211883721
김포시,숲속동물병원,,경기도 김포시 운양동 1297번지 14호,10073,031-987-6975,37.6546251900,126.6824188493
김포시,스타동물병원,경기도 김포시 김포한강1로51번길 28,경기도 김포시 장기동 1617번지 레드클로버 1 113,10083,031-997-7505,37.6441396231,126.6670434584
김포시,아델동물병원,,경기도 김포시 운양동 1299번지,10073,031-997-5275,,
김포시,울디 동물병원,경기도 김포시 양촌읍 양곡2로60번길 28-20,경기도 김포시 양촌읍 양곡리 1302-3번지,10060,031-982-3198,37.6557257292,126.6289359176
김포시,웰케어 동물 메디컬센터,경기도 김포시 풍무로 8,경기도 김포시 풍무동 592번지 10호 1층,10120,031-982-7514,37.5967877495,126.7217186791
김포시,이레동물병원,경기도 김포시 김포대로802번길 8,경기도 김포시 사우동 348번지 6호,10111,031-985-5075,37.6181662786,126.7243059923
김포시,이리온,경기도 김포시 초당로61번길 56,경기도 김포시 장기동 1954번지 3호,10079,031-988-3125,37.6461172919,126.6714194717
김포시,장기 동물병원,경기도 김포시 김포한강4로 113,경기도 김포시 장기동 1609번지 신한프라자 1층 106호,10083,031-985-6125,37.6439325991,126.6683606272
김포시,제이스동물병원,경기도 김포시 고촌읍 장차로 13,경기도 김포시 고촌읍 신곡리 538번지 5호 2층,10126,031-986-2070,37.6034076993,126.7703412229
김포시,제일종합동물병원,경기도 김포시 양촌읍 양곡1로 13,경기도 김포시 양촌읍 구래리 238번지 8호,10059,031-981-1516,37.6519114273,126.6238338609
김포시,중앙애견종합병원,경기도 김포시 돌문로 83-2,경기도 김포시 사우동 201번지 26호,10108,031-984-8275,37.6210739531,126.7142247059
김포시,천풍동물병원,경기도 김포시 통진읍 김포대로 2248,경기도 김포시 통진읍 마송리 120번지 1호,10019,031-987-0411,37.6905257693,126.5966352318
김포시,쿨펫동물병원,경기도 김포시 김포한강7로 71,경기도 김포시 구래동 6880번지 9호 이마트 김포한강점 2층,10071,031-997-7588,37.6443463969,126.6282980439
김포시,퍼피앤유 김포점,경기도 김포시 김포한강2로23번길 10,경기도 김포시 장기동 2018-2번지 라베니체마치에비뉴I B동 122호,10090,,37.6420211573,126.6785604873
김포시,하나동물병원,경기도 김포시 관순로 4,경기도 김포시 사우동 1015번지 1층상가,10108,031-997-8275,37.6214723508,126.7158522624
김포시,하나로 양한방 동물병원,경기도 김포시 초당로16번길 75,경기도 김포시 장기동 2037번지 1호,10088,031-996-7975,37.6399250300,126.6752512630
김포시,하임동물의료센터,,경기도 김포시 풍무동 207번지 2호,10113,031-985-1040,37.6083056781,126.7242951183
김포시,하트동물의료센터,경기도 김포시 걸포2로 49,경기도 김포시 걸포동 260번지,10099,031-985-8075,37.6345966588,126.7025560668
김포시,한강동물병원,경기도 김포시 김포한강1로97번길 10-26,경기도 김포시 장기동 1900-1번지 한강동물병원,10080,031-988-7525,37.6482706199,126.6725857905
김포시,한마음동물병원,경기도 김포시 통진읍 김포대로 2025,경기도 김포시 통진읍 도사리 657-3번지,10036,031-984-5947,37.6826241315,126.6184487325
김포시,현대종합동물병원,경기도 김포시 북변로 8,경기도 김포시 북변동 293번지 1호,10098,031-985-0075,37.6277016535,126.7092706087
김포시,홈종합동물병원,경기도 김포시 풍무로 85,경기도 김포시 풍무동 407번지 19호,10116,031-986-9975,37.6032753097,126.7214131874
남양주시,(주)코스모스이펙트,경기도 남양주시 늘을2로14번길 3,경기도 남양주시 호평동 641번지 에이스프라자 803호,12150,,37.6541035984,127.2441167284
남양주시,24시 위드힐동물메디컬센터,경기도 남양주시 두물로11번길 42,경기도 남양주시 별내동 931번지 e드림타워,12105,031-523-3256,37.6582288997,127.1250711069
